Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK03,4142.679125013148,OUT035
FDT45,1077.4614683699588,OUT017
NCC54,5108.153504592941,OUT027
FDP08,2824.386922355649,OUT018
FDU44,2623.215473720331,OUT046
DRG39,1068.0945260691137,OUT035
FDU32,2067.2984044513405,OUT049
FDY27,2916.7356825033994,OUT049
NCP54,2000.2746194375559,OUT013
NCZ41,2096.333150211197,OUT049
DRL49,2311.9554707952716,OUT013
FDI05,1057.4230101977842,OUT018
FDY56,3506.564476643335,OUT045
DRC13,2061.3687815782873,OUT013
NCV29,2907.073815754367,OUT017
FDR24,1629.8119597946838,OUT049
FDZ34,2714.0468134946846,OUT018
FDP37,2167.1423896018846,OUT035
FDX08,4287.8734409890785,OUT027
FDS57,2181.8740862218974,OUT045
NCG18,1766.6642465943837,OUT049
FDK25,2419.771193005415,OUT018
FDH53,1502.0092789557643,OUT049
DRI59,3168.1924903102918,OUT018
FDA52,2808.707235983171,OUT046
FDT20,-1137.9307138201987,OUT010
FDE36,749.1008943701015,OUT019
FDI24,2852.315427045315,OUT017
FDB28,2843.814705124641,OUT018
FDV11,2913.7247580971166,OUT017
FDP01,2488.0519548243747,OUT046
FDD34,3993.854765242067,OUT027
FDJ50,2374.887182671056,OUT027
FDZ44,1971.4839072938491,OUT013
DRO59,1411.6673350973258,OUT035
DRB48,704.6502885195615,OUT045
FDR21,2503.8241231459147,OUT018
NCE42,1742.9025291264957,OUT010
FDO23,1516.7151786148488,OUT046
NCE30,3000.7788666043566,OUT018
FDQ22,872.2980548267293,OUT035
FDY01,1820.0885969954343,OUT045
FDS08,2907.55234608383,OUT017
FDG28,3583.2252604616915,OUT018
FDQ51,648.524529929101,OUT018
FDB05,3957.1251410358473,OUT017
FDO56,2046.320109601045,OUT049
FDE02,1241.0461381973257,OUT018
FDN45,3560.1666796620157,OUT017
FDS09,966.1232709631397,OUT013
NCA54,2567.9141902526912,OUT018
FDP09,1458.638713496267,OUT010
FDC53,1591.7280620093873,OUT045
NCM55,3002.149060568038,OUT017
FDL09,2434.993785084735,OUT018
FDA11,-311.98353742795933,OUT019
FDA50,1504.93053475021,OUT045
FDC23,2926.297163835699,OUT017
FDE22,2636.495523656709,OUT049
FDD23,2968.903430297774,OUT046
NCA29,2805.4625323355385,OUT049
FDK38,2334.103638169963,OUT046
DRC13,1970.868117387392,OUT046
NCP43,2904.4546911838133,OUT049
FDX28,1698.3747721657292,OUT049
FDF08,1638.9141490494783,OUT049
FDZ33,2356.6626036782186,OUT046
FDD10,2952.8114273448778,OUT049
FDO58,2682.613804240531,OUT017
FDI50,3717.0633015478725,OUT017
FDO58,2568.987963929134,OUT045
FDX08,2901.471657791037,OUT013
NCK17,-1142.769040495124,OUT010
FDF39,4235.425590807461,OUT035
FDU45,5.9300425248310376,OUT010
NCJ18,1591.995356270971,OUT018
DRC27,1929.767253837634,OUT019
DRC25,1549.0481876819917,OUT035
FDU59,2673.51897372898,OUT035
FDU28,3144.6400049814647,OUT035
NCP30,744.4220234753432,OUT046
FDB39,726.0191539961353,OUT018
FDE41,1508.3102574181437,OUT013
DRH11,-903.4159306519387,OUT010
FDA58,3572.6972315532735,OUT045
FDU50,1888.9259279364207,OUT046
FDM34,2122.3461330339615,OUT013
FDM44,3116.5917992199356,OUT027
FDR39,2818.1585578689514,OUT045
FDM25,2746.1265856793416,OUT045
FDQ49,2632.9196278248096,OUT049
DRH25,658.2496763579277,OUT018
FDM09,4163.5767290611475,OUT027
FDL44,709.3665961352347,OUT019
NCR42,356.55499077578645,OUT018
DRL59,932.4910135189818,OUT046
FDX43,2673.26242020415,OUT013
DRK47,1616.4208904513403,OUT010
FDU48,1861.0477089057738,OUT018
FDY12,859.3589477736258,OUT045
NCN43,1701.2654098427386,OUT018
NCM55,2598.9367531263215,OUT018
FDQ21,3423.8066155126353,OUT027
FDX13,4028.563135419834,OUT035
NCK30,5316.622114667809,OUT027
FDG20,2891.5425509965985,OUT049
DRG27,816.377655541573,OUT017
FDY14,3819.284552433188,OUT018
FDP59,1880.653576626301,OUT035
FDU60,2810.784377079112,OUT017
NCC18,759.7679029255105,OUT019
DRJ39,3483.533382003062,OUT017
FDS07,1921.9977394207824,OUT049
FDM08,4921.54730339034,OUT027
FDP51,1924.682853107865,OUT045
FDU16,1549.4452305976606,OUT035
FDH12,1780.6248796846007,OUT013
DRE48,1166.4179408330465,OUT010
NCL42,5182.809159726066,OUT027
FDR21,2741.5979235328546,OUT045
NCW29,2241.8158967690256,OUT035
FDO11,3969.5489615289066,OUT013
NCM31,2316.9532104979558,OUT049
FDV35,568.9553899033176,OUT019
FDF58,1188.2400513562952,OUT017
NCE43,2739.363185596879,OUT049
FDA02,2495.7152501873884,OUT035
DRL37,-1091.0194978790123,OUT010
FDR24,1296.263742933822,OUT018
FDW59,1498.9341803782852,OUT049
FDS22,980.2852071715893,OUT049
FDW24,1015.4979863499013,OUT017
FDU24,1711.975693745792,OUT035
FDA21,4343.968251745779,OUT027
FDH58,3312.1232514909207,OUT027
FDW36,1442.6349182896315,OUT018
FDI45,4163.905682280125,OUT027
FDU01,2704.775311320492,OUT018
FDF35,3179.6199584049614,OUT027
FDU43,1841.9725570789058,OUT019
FDE24,426.7826473527962,OUT019
FDK50,2684.099839537969,OUT049
FDG31,1044.6907132245328,OUT045
FDC60,1472.7712153902432,OUT045
FDL36,1543.34403526975,OUT013
FDP21,3066.9996937747687,OUT013
FDW16,1499.4863743450762,OUT045
FDX02,3593.088742294699,OUT017
FDQ58,3857.3163450946145,OUT027
FDT51,1862.6517415659214,OUT046
FDD59,1461.1536947727693,OUT049
NCM42,1497.2297189916717,OUT018
FDA57,501.4161396058786,OUT018
FDZ48,1960.2595116810912,OUT035
FDE46,2378.1326216909033,OUT045
NCZ30,68.12953220775603,OUT019
FDB56,3075.1797118782224,OUT017
FDA25,3171.762279706272,OUT027
FDD20,2065.4525020084293,OUT013
FDL25,1589.582365863114,OUT013
NCO18,2878.3265833036685,OUT049
FDJ45,782.9250546416822,OUT017
FDR12,2887.4103107884107,OUT035
NCF19,-1022.9716335733779,OUT010
FDK25,2645.054096520347,OUT046
NCR17,1827.068946066242,OUT046
FDC52,2459.144153777621,OUT046
NCA54,2932.6354677111863,OUT017
FDR45,1830.8017981104276,OUT010
NCM19,1906.70261914204,OUT049
FDF39,5538.4397117792,OUT027
FDX23,1707.9178303397161,OUT049
FDD58,3073.6666811813475,OUT027
FDX28,1646.5499607461024,OUT013
NCD31,2595.7134086787523,OUT013
FDU57,2172.5529053001687,OUT018
FDI27,873.4681973891588,OUT046
NCM42,1743.1053847476562,OUT046
FDD32,2840.917068156363,OUT027
FDI34,3630.4594135206803,OUT013
NCM29,2176.197650358529,OUT049
FDG46,1626.5649087527904,OUT018
DRC01,-951.5157292565782,OUT010
FDB15,5471.081505553217,OUT027
NCA17,3773.9110608165056,OUT027
FDF10,2355.772463076992,OUT046
FDR26,4245.96060647241,OUT027
FDI02,1951.5068648589397,OUT049
NCM54,150.1871300267843,OUT010
FDF14,2446.0120813036897,OUT013
FDJ33,117.31859305623527,OUT010
FDM20,3944.3698385040166,OUT035
FDC03,4529.597678692595,OUT027
NCX05,1857.2354271622476,OUT046
NCM41,2926.7889646650965,OUT027
NCU29,469.97952888719135,OUT010
FDQ59,1528.8615767097062,OUT017
FDH46,-160.22478404290274,OUT010
FDH09,953.0459247659803,OUT013
NCD06,759.3793201502516,OUT045
FDC15,2584.7352391025456,OUT035
DRD37,2240.2722954729834,OUT027
FDT28,3805.3962537722505,OUT027
FDR28,4066.6639979804754,OUT027
FDT38,1542.5490019944054,OUT017
FDV34,2760.6960683498837,OUT027
FDY52,1245.0914441881878,OUT035
FDB34,1487.5432027352306,OUT013
DRL23,1456.567547157074,OUT018
DRB24,2428.509851575764,OUT046
FDJ50,970.5498565123798,OUT046
FDQ49,2643.680434735339,OUT035
FDP20,2154.1850094179435,OUT035
FDV19,4002.852190009861,OUT027
NCR54,2970.3166772139853,OUT045
FDO09,2150.6611018545927,OUT010
FDS57,2003.2900567637216,OUT018
FDN10,2004.8698502405518,OUT049
FDV23,2108.6071615290502,OUT049
FDY28,3428.645817167316,OUT049
DRG51,2600.284343902521,OUT013
FDD45,-368.76445380973547,OUT019
NCL18,4395.131119843956,OUT027
NCM29,2119.787983744245,OUT013
FDF17,4504.934674782231,OUT027
FDE22,2672.1549050597596,OUT017
FDQ22,827.5480091014313,OUT017
FDS01,2875.2427565493363,OUT013
FDW35,2231.277246970612,OUT027
FDJ33,2041.3100581311846,OUT046
NCF54,2834.3850025152196,OUT035
FDE09,1840.8593913817826,OUT013
NCE06,2462.8199028863623,OUT045
DRH49,1442.2579793743682,OUT049
FDY43,2601.507256534664,OUT045
NCT05,4016.1228685098504,OUT017
FDZ34,2923.734646616603,OUT045
FDL38,1623.3977416168075,OUT017
FDZ31,3095.1034096732023,OUT017
FDR14,1112.9964038566986,OUT035
NCN54,1420.0370116354054,OUT049
NCC42,3637.4032667926194,OUT027
FDK08,1765.0671882973897,OUT017
FDP59,1819.4251951533145,OUT013
FDV22,2690.3266022415023,OUT035
FDD33,3746.7750575831174,OUT035
DRE60,4909.674644924729,OUT027
FDK52,3510.3053611962337,OUT046
FDA02,2491.0122274599653,OUT017
FDM56,1886.249685229982,OUT049
FDE57,2405.58356359617,OUT035
FDM32,1417.200384959622,OUT045
NCQ30,3376.530038422538,OUT027
FDQ27,3183.061155708637,OUT027
FDT60,3442.679068365725,OUT027
FDU43,3864.171546835863,OUT049
NCO55,1858.3380795536523,OUT035
FDG02,2946.062525499508,OUT045
FDJ28,3031.2351281856404,OUT013
FDP40,1808.8928074253117,OUT045
FDJ38,2965.9264017009687,OUT045
NCC54,3816.5833918715707,OUT017
NCZ41,1974.6650214227066,OUT046
FDK38,562.0089854785151,OUT019
FDU52,2493.5175934075855,OUT013
FDC40,1327.7031328413034,OUT046
NCR30,1338.837862845598,OUT017
NCN18,1842.3406360489637,OUT017
FDB50,1448.9472228508603,OUT035
FDG04,3006.4836424167343,OUT013
FDR26,2942.9595134942165,OUT035
NCT17,2663.1334068297033,OUT018
FDX35,4985.31170007509,OUT027
FDS12,2024.2473115740238,OUT046
NCZ29,3425.151149311383,OUT027
FDB38,701.3248208335216,OUT010
FDP12,794.5281003702273,OUT013
FDP22,941.3131706384777,OUT046
FDS26,3762.5357279917844,OUT018
FDR52,3048.0129453082895,OUT046
DRJ13,2527.067738569042,OUT046
FDU48,3536.4692190654446,OUT027
FDE29,1185.2816140107211,OUT035
NCT29,2044.7518752448013,OUT049
DRK37,2645.177140820915,OUT018
FDK55,1472.442833245868,OUT046
FDR07,1588.5488860026305,OUT046
FDO21,4976.438031259182,OUT027
FDK46,4123.83513457546,OUT049
FDB12,1677.5202139744952,OUT045
FDT31,4409.542110007815,OUT027
FDJ33,1985.7830248631658,OUT045
FDC26,3201.052298287384,OUT027
NCQ02,2869.4330023500875,OUT045
FDP08,1170.3450983440653,OUT010
FDB11,4939.877493815482,OUT027
FDV55,2367.6256821766847,OUT013
FDW20,2073.2206086944702,OUT049
NCJ18,11.498406517587227,OUT019
FDC41,1011.9720428889631,OUT018
FDE14,3137.3371110965886,OUT027
FDG35,2842.3303530967764,OUT013
FDF45,1209.7214033620824,OUT035
FDS19,2771.774161112092,OUT027
FDS58,698.4903860482873,OUT019
FDA26,3567.9710436835944,OUT017
FDM32,1567.7656428706066,OUT049
FDL45,2048.176090561403,OUT046
FDZ55,2638.2669537029315,OUT049
FDY37,2417.468188723484,OUT049
FDO46,3034.2441615386642,OUT046
FDQ60,1962.0209337442463,OUT046
FDA19,1822.753789491059,OUT018
FDL15,2457.7597094205953,OUT046
FDM10,3048.5543809065416,OUT018
NCL05,856.8419167535912,OUT017
DRK49,-1119.121064856927,OUT010
NCE18,5279.003502222251,OUT027
FDG40,790.0407693622949,OUT049
DRI59,3357.127868807958,OUT045
FDK28,4103.729494375792,OUT035
NCD06,-1065.0845198889324,OUT019
FDO11,2066.600569631957,OUT019
FDK27,1947.6302076375725,OUT046
FDT43,2353.430964063961,OUT027
FDD38,1469.24770676275,OUT018
FDA16,3514.675960610009,OUT049
FDL14,3926.1946233271324,OUT027
NCM17,886.6278299575733,OUT049
FDD20,1933.1853164162856,OUT045
FDA40,1441.4539164097012,OUT045
FDL43,1267.8924215499226,OUT045
FDV15,1604.1031432904717,OUT045
FDE52,1520.4343489460946,OUT046
NCL17,389.98783638366365,OUT010
NCJ31,3589.435569225525,OUT045
FDR60,1243.6192591929987,OUT045
NCA18,1995.3728303277496,OUT035
FDS21,2586.7765283403724,OUT027
FDW09,1521.287242325794,OUT035
FDL26,2589.7197779976395,OUT035
FDS47,1193.2045002603747,OUT018
FDC39,3158.726305078406,OUT046
FDT51,2015.8458205982038,OUT035
FDK40,4186.692796702853,OUT035
NCG19,3540.456146559907,OUT045
FDZ07,1103.0237598380884,OUT046
FDF08,2946.8047556588554,OUT027
FDO04,1015.5856621295932,OUT013
FDK41,1123.7068947333887,OUT018
FDP15,4030.880091762351,OUT049
NCD43,1433.4671509913792,OUT018
NCP18,2390.144890545173,OUT013
FDZ51,1582.253480025993,OUT046
DRH13,1902.5817808110262,OUT035
FDF38,744.7216384691875,OUT045
NCI43,811.4334589497961,OUT045
FDM38,2423.844344040428,OUT027
FDS03,1163.5750336647886,OUT013
DRJ47,2793.5695178392807,OUT017
FDT50,-258.0234102828629,OUT010
FDV02,2713.331562470892,OUT046
NCG18,1786.0114845159621,OUT017
FDW52,2643.3482042204537,OUT046
FDS40,855.1857074847993,OUT035
FDN31,3095.1110233852633,OUT017
FDA37,1971.7982000020854,OUT045
FDA15,3876.4251405646287,OUT046
FDL39,2891.3072554638998,OUT046
FDJ53,1915.1542411000994,OUT045
FDX22,3378.7288366660227,OUT013
NCZ42,3617.915778197977,OUT045
FDD56,4236.779280239465,OUT027
FDD40,3189.4593621884364,OUT017
FDS50,3468.7265184383205,OUT013
NCN14,2893.2586432711328,OUT013
FDT15,2969.956275317241,OUT013
NCS18,3164.036861837989,OUT027
NCO26,-53.447392545797015,OUT010
FDF58,819.0771895970764,OUT018
NCB19,1448.602884230802,OUT013
FDH26,2407.482351164871,OUT017
DRB24,3837.3173261173024,OUT027
FDA49,1186.0986482719072,OUT018
FDB32,1538.3861188747337,OUT045
FDI36,3218.1172672943644,OUT017
NCA17,442.173946616212,OUT010
FDH22,2031.5620815110215,OUT013
NCM26,2150.653292486315,OUT018
FDT15,4357.860931120918,OUT027
FDB16,1189.4478023723652,OUT018
NCP54,3394.1373106027945,OUT027
FDJ36,1743.3526373176703,OUT013
FDO28,1866.934911691344,OUT045
FDU09,1048.3589266424851,OUT013
FDF29,2229.2905592663737,OUT017
FDY08,2302.0217522096127,OUT013
DRJ59,429.04695036515386,OUT018
FDT23,2805.1679411004247,OUT027
FDU15,502.4449837627916,OUT018
FDT47,1679.1650174480017,OUT013
FDI53,794.6475900438656,OUT019
FDR59,3828.4137284779326,OUT018
FDD53,912.6465509045883,OUT035
FDY51,3513.9483782157413,OUT017
FDT04,803.0836890499991,OUT049
FDU51,2916.53403937959,OUT049
FDG14,2594.5047819573797,OUT035
NCU06,3496.8965802936405,OUT045
DRG25,2899.5173200231584,OUT046
DRH49,1525.5921613252651,OUT035
FDN15,2380.1249472261006,OUT035
FDL43,1041.9799375239459,OUT018
NCT18,2949.467303754895,OUT049
NCB31,4025.079283123465,OUT013
FDK57,2053.1997502800796,OUT035
FDY04,761.05533071282,OUT019
NCP54,1937.9210440104107,OUT046
FDF41,3809.418380248723,OUT013
FDM01,1651.7192624826353,OUT045
FDW03,1705.8739305424665,OUT045
FDF28,1977.4251976369562,OUT045
FDY37,2423.4932296436773,OUT017
FDQ03,3808.8342410644022,OUT017
FDP51,3405.3677423062713,OUT027
FDJ40,1950.7648950262985,OUT017
FDC32,1649.6856107828012,OUT049
DRI49,2738.98731343428,OUT027
NCW54,1028.9980709784577,OUT017
FDF09,841.134973582863,OUT017
FDP45,3665.257806081069,OUT018
DRJ23,2647.926218486529,OUT018
FDS59,1965.6495024122307,OUT017
FDY08,2236.6843242605564,OUT046
FDX16,2449.8169074213524,OUT049
FDY16,2651.7354621010527,OUT018
FDK32,2613.6552205734715,OUT035
FDQ22,791.8198081510138,OUT013
NCC31,2192.0115118866984,OUT018
FDG58,2572.280728846747,OUT049
DRF48,2952.5175450635525,OUT013
DRH36,1332.6536221358492,OUT049
NCR30,1396.961756087331,OUT035
FDB03,1888.4445146608848,OUT019
FDZ28,3503.5871337506383,OUT027
FDR35,3213.5181017445325,OUT017
DRD15,5020.101211901838,OUT027
FDJ33,172.53014211172945,OUT019
FDA56,90.00066745584525,OUT010
FDP56,877.9923817628198,OUT046
NCT30,846.7369126991721,OUT046
FDK15,1748.7929722236277,OUT017
FDH44,2124.8974961885033,OUT018
FDV01,2519.248911603472,OUT013
DRG03,2503.378710043878,OUT017
FDG50,2939.159408921589,OUT027
FDR16,1473.473094753006,OUT010
FDZ60,1747.724871430651,OUT046
DRG03,2367.563458622869,OUT045
FDS56,3858.566511519779,OUT018
FDU33,801.0126819015355,OUT045
DRD27,1745.8162980748566,OUT035
FDW22,3511.3089925874083,OUT046
DRA24,2552.6995380432563,OUT045
FDF38,890.8398222933222,OUT049
FDX48,2543.732446748426,OUT013
FDS58,2327.7550101645493,OUT018
FDC32,1535.4012835295157,OUT046
NCQ29,3939.0394382534378,OUT045
DRK39,1104.4314862052356,OUT018
NCS38,1902.0750325737738,OUT017
DRO47,1817.5273355658062,OUT013
DRG27,2174.7479682205912,OUT027
FDC57,4477.139276104546,OUT027
FDS55,2328.436191161938,OUT046
NCJ06,1662.177531894523,OUT018
FDO01,285.62571758654303,OUT019
NCM55,2827.8344844698686,OUT045
FDC52,2571.9657685862294,OUT049
FDQ15,1301.3670376816399,OUT045
NCT30,2267.419205565367,OUT027
NCR42,2046.8085449814475,OUT027
FDD28,1166.0948250605556,OUT035
FDQ34,1791.8034288454246,OUT049
FDZ12,3686.5510597719654,OUT027
DRE13,-428.77461899762477,OUT019
NCN07,259.8845192471422,OUT019
FDM28,2997.4914245998343,OUT035
FDI10,2838.7672112337277,OUT017
FDQ25,2778.2951764154345,OUT013
FDA38,1886.162270498925,OUT010
DRI13,3458.9173883932835,OUT049
FDY20,2965.3319952118068,OUT027
NCZ53,3063.836378407887,OUT035
NCM31,2290.2251894798715,OUT013
DRB01,3029.279812049546,OUT017
DRF37,3984.9003973974145,OUT046
NCF42,2841.5417310550247,OUT049
FDF16,2105.1932632376556,OUT018
FDB41,950.652152053759,OUT013
FDR34,3626.1513368668975,OUT013
FDR15,2261.5411902600345,OUT018
NCV42,-54.901129862912285,OUT019
FDW51,3481.7324745577134,OUT035
FDU36,1703.8690607374938,OUT017
FDX60,1459.092879017801,OUT049
FDY03,2026.6522699544419,OUT035
FDW55,3812.9632373859627,OUT045
FDT01,1410.8626767088126,OUT010
FDG58,2520.3806457728615,OUT013
FDK21,3976.4537909146356,OUT017
NCS41,953.9364219266072,OUT019
FDS10,2796.932334156964,OUT045
NCT53,2568.52507147998,OUT046
FDJ28,2728.900095150911,OUT018
FDX44,1409.2945963337959,OUT045
FDT20,476.9527374538137,OUT018
FDO44,1871.5540926370074,OUT017
NCX17,3701.57919745558,OUT049
FDY01,2000.202916578703,OUT017
FDJ12,4742.179135088156,OUT027
DRK35,424.06000559517963,OUT018
FDD47,802.1363851524814,OUT019
NCM53,1858.3312275884937,OUT035
FDO45,1546.3750942155455,OUT013
NCM42,-109.34289406032565,OUT010
FDE04,2872.0125543602876,OUT046
NCI30,5240.898946392281,OUT027
FDZ19,2782.26790970361,OUT013
FDW57,2840.911484392889,OUT013
FDA25,1753.953427319907,OUT013
FDT22,1024.1399525659813,OUT046
FDP51,2001.110069727916,OUT013
FDD48,3320.9186659982643,OUT027
FDY39,3058.307827329621,OUT035
FDO48,1629.385630728364,OUT010
FDD23,4379.228938837858,OUT027
DRN35,2113.0433992144913,OUT027
FDT01,3479.4712891281383,OUT035
FDC20,-892.539355030485,OUT010
DRJ35,1193.1092174833088,OUT035
FDB32,1567.2206601218506,OUT046
FDL24,2773.4060585637135,OUT046
NCV42,1959.8685675993,OUT035
FDZ46,1772.27205238651,OUT046
FDC15,2480.5843911453035,OUT013
FDD08,-1122.679697580539,OUT019
FDY50,1564.3496421346376,OUT049
FDD36,1980.2430293956475,OUT013
FDG57,2313.3000437706683,OUT027
FDL21,564.3697435411692,OUT018
FDN16,3144.5285821261023,OUT027
FDJ09,2235.143941315458,OUT027
FDS01,957.7553168662224,OUT010
FDV33,4166.3449712574175,OUT017
DRE12,1913.757627610296,OUT017
FDR07,1646.4605209405356,OUT013
FDP48,1066.3904531160542,OUT010
NCB55,1112.514164741669,OUT035
FDQ08,1145.9574539185317,OUT013
FDR34,3783.6442405632783,OUT035
FDO33,1812.7728866607392,OUT046
FDP13,701.6390481192751,OUT045
FDX12,3915.697140072609,OUT049
NCT06,2703.7692180406893,OUT049
FDR16,1556.5364711495574,OUT019
FDE36,2650.72166035699,OUT046
FDZ36,3044.9554569913785,OUT049
FDV13,1454.2088486378423,OUT045
NCZ17,804.3022249168678,OUT035
FDU56,2795.518241741594,OUT045
FDM09,2878.313860170384,OUT035
FDV02,2809.88368218441,OUT017
FDS34,1605.6107700593486,OUT018
FDA11,1688.0439768777433,OUT049
FDP09,3418.932932553763,OUT017
FDB29,3325.359813299215,OUT027
FDT19,2838.036468525656,OUT017
DRH15,877.7200292179109,OUT017
FDY38,3653.523795414219,OUT046
FDF14,3844.3088188447196,OUT027
FDN48,-326.40431641627976,OUT010
FDQ12,3633.5140620314314,OUT013
NCJ43,2637.69576516609,OUT045
FDE17,583.6536987465724,OUT019
FDB05,3990.074672960537,OUT035
FDH10,2971.881852028973,OUT045
NCR06,853.2243964036268,OUT017
FDU32,1692.2624786077051,OUT018
FDD56,2875.5541571135177,OUT049
FDO36,2584.3964187233705,OUT018
FDH16,-354.1856733030475,OUT010
FDX10,444.0037403016719,OUT018
FDZ37,1605.6452870377937,OUT017
FDU31,1576.717772662838,OUT010
DRC49,2345.288106701466,OUT049
FDL15,2375.5991002451838,OUT045
FDN32,1131.3120596107335,OUT019
DRH59,2658.257474680793,OUT027
NCU29,2438.9860479942718,OUT049
FDR37,1124.3000647428823,OUT019
FDS14,2220.7177911947156,OUT018
FDU02,4947.9501527066495,OUT027
FDJ08,3152.8390556307068,OUT035
NCZ06,3829.7795923656863,OUT045
FDO31,1529.0814119030358,OUT049
FDH31,1410.58295987732,OUT018
FDS58,2677.660558487812,OUT017
NCA53,2293.629103160397,OUT027
FDF50,3078.029193446818,OUT046
NCW42,3537.6877638658316,OUT049
NCQ17,2372.3564553703854,OUT045
FDK51,3821.1707003464285,OUT018
NCW41,589.721656882149,OUT010
NCR29,1055.9256204071312,OUT017
FDB08,628.3867891439804,OUT019
FDA40,2886.778146331451,OUT027
FDL14,2290.8144438479303,OUT018
FDB47,3232.617262145143,OUT046
FDO03,3730.8856511472004,OUT035
DRK13,1182.8975250539502,OUT019
FDX13,1964.3340905473588,OUT010
FDF52,2869.6285920508712,OUT046
FDT11,3049.0163952773473,OUT013
FDB08,2579.3493136744873,OUT013
FDQ28,2242.898378113201,OUT018
FDD29,3860.1319314121006,OUT045
NCQ29,5425.705120001312,OUT027
NCO02,1129.9006098835484,OUT013
FDR56,1209.6720687643592,OUT010
NCM54,2097.5733457850383,OUT049
FDP51,2075.659100709933,OUT035
FDT38,1456.5185748909603,OUT013
FDZ20,3660.1316134405365,OUT018
FDJ53,1993.0398371781987,OUT013
FDX13,3961.5231245634714,OUT049
FDP58,3546.840939262442,OUT035
NCK31,-938.4988691402746,OUT019
FDA35,1764.5236071514648,OUT018
FDV37,2880.6792904594795,OUT018
NCO07,4742.0838055706245,OUT027
FDA20,2872.4435736690516,OUT045
FDZ59,2838.1716434274485,OUT035
NCY17,847.4236610614455,OUT017
FDQ28,2617.689490876426,OUT035
FDV35,2542.4721195022003,OUT017
FDQ36,710.0297368657418,OUT013
FDD34,2324.3582717164477,OUT018
FDK51,4043.0753988863225,OUT045
FDV31,2889.9830952384696,OUT035
FDR04,1731.7174410212945,OUT035
FDR14,1066.6418548548884,OUT049
DRC36,888.3731770228534,OUT010
FDE39,96.38611604824655,OUT019
FDP57,1810.6426909895563,OUT049
FDE57,2255.3480125159085,OUT046
NCN18,1732.71993869382,OUT046
NCQ05,2084.811165100745,OUT018
FDW47,2096.2947004078433,OUT035
FDV46,2357.678371321802,OUT035
NCP29,990.9653659491829,OUT045
FDE09,1547.4426683404472,OUT018
NCU06,4965.708864953416,OUT027
FDT19,855.6932166825799,OUT010
DRF15,2505.4660174684923,OUT017
DRI51,2699.4503838093706,OUT013
NCX54,1723.1267220703771,OUT013
DRE01,3728.9648492054243,OUT013
NCB07,2969.388060201948,OUT045
FDU50,2018.4328664257437,OUT035
FDG40,827.4459640741135,OUT035
FDW10,2491.612923638128,OUT018
FDX51,3131.1509854010496,OUT013
NCP17,992.0137070359598,OUT045
FDP21,3146.0045432930165,OUT035
FDL04,1653.31180267379,OUT045
FDV23,2007.8465639155881,OUT013
FDF24,1416.8619376885683,OUT046
FDH56,3323.3127348917646,OUT027
FDB51,1181.9559806874481,OUT049
FDI58,3033.0513620796223,OUT027
FDR20,935.1081612625433,OUT013
FDC51,1769.3506195798302,OUT018
FDB16,2867.9004572252848,OUT027
FDE40,1189.053283922799,OUT049
NCM17,925.5370076226744,OUT035
FDU56,3057.72521999754,OUT035
FDS32,436.8582700615516,OUT019
FDX02,3588.6030384684664,OUT049
FDT39,3913.2782071442193,OUT027
FDE35,1146.3294729096972,OUT017
NCI42,1406.8541390218888,OUT019
DRL23,1720.1972885554592,OUT046
FDA10,1944.0137970850715,OUT046
FDA11,1627.2048846479559,OUT013
NCM06,2421.607470409248,OUT046
NCT05,4100.84384646213,OUT035
NCQ02,1024.2920018168247,OUT010
NCY06,2162.4504860522416,OUT049
FDY56,3684.1745256754634,OUT035
FDL02,1890.0965398564347,OUT035
NCI06,2931.31755299732,OUT035
FDQ14,2333.6138480005893,OUT045
FDQ12,3661.896498090525,OUT017
FDP36,858.382661387383,OUT046
FDK21,5321.135337615631,OUT027
FDO40,2304.5758750118757,OUT045
NCK54,86.24634823340944,OUT019
FDY09,2529.136947003072,OUT018
NCW30,4108.613859537638,OUT049
NCC55,2096.2577292354513,OUT027
FDE58,1609.2135306288262,OUT018
FDR39,2925.7027700188696,OUT013
FDU28,3070.396056844692,OUT049
FDH08,3661.5644946638654,OUT017
FDG35,2742.211034026774,OUT045
FDG22,839.5107138915969,OUT049
FDC34,2644.2996827053353,OUT035
FDP15,3654.3234286410257,OUT018
FDK34,1827.1894115623654,OUT010
FDU45,2077.8574183342917,OUT035
FDQ04,2172.486873741683,OUT027
FDX22,3064.6125294894714,OUT018
FDB45,1816.7071511854924,OUT017
NCH43,4781.836774967602,OUT027
DRE60,3435.5550854656367,OUT046
FDD17,5095.5189386660295,OUT027
NCM54,2125.77485105054,OUT017
NCH55,2068.0831603803927,OUT013
NCT06,2684.570476567632,OUT017
FDA48,4853.10795137425,OUT027
FDY58,4984.018197366924,OUT027
FDO25,3217.156438504707,OUT045
FDN50,1554.8034456474754,OUT045
FDH35,2745.763907796044,OUT035
FDK09,3471.571291730438,OUT045
FDO16,1435.8826738340495,OUT013
FDW11,1053.6955672840763,OUT045
FDU47,3693.2046825879484,OUT027
NCQ42,169.18931401041834,OUT010
FDK55,2924.1721946310267,OUT027
FDN08,2015.2368155483364,OUT049
FDT57,3639.1235493982394,OUT045
FDJ12,3022.3277854539024,OUT018
DRL59,1030.6217773389194,OUT017
NCN53,665.9558314471925,OUT046
FDO51,-1030.6903560474082,OUT010
